,country,region,population,GDP,happiness_rank,happiness_score,standard_error,economy,family,health,freedom,trust,generosity,residual,true_residual,built_up_land_BiocapTot,built_up_land_EFConsTot,built_up_land_EFProdTot,built_up_land_EFNetradeTot,carbon_BiocapTot,carbon_EFConsTot,carbon_EFProdTot,carbon_EFNetradeTot,crop_land_BiocapTot,crop_land_EFConsTot,crop_land_EFProdTot,crop_land_EFNetradeTot,fishing_ground_BiocapTot,fishing_ground_EFConsTot,fishing_ground_EFProdTot,fishing_ground_EFNetradeTot,forest_land_BiocapTot,forest_land_EFConsTot,forest_land_EFProdTot,forest_land_EFNetradeTot,grazing_land_BiocapTot,grazing_land_EFConsTot,grazing_land_EFProdTot,grazing_land_EFNetradeTot,total_BiocapTot,total_EFConsTot,total_EFProdTot,total_EFNetradeTot
132,United Arab Emirates,Middle East and Northern Africa,9.086,354666.5584,20,6.901,0.03729,1.42727,1.12575,0.80925,0.64157,0.38583,0.26428,2.24743,-0.0003800000000016013,0.0,0.0,0.0,0.0,0.0,71.35714132,66.17691549,5.18022582,0.21703089120000002,7.631007061000001,0.21703089120000002,7.413976173999998,4.227253695,2.741271742,1.347549355,1.3937223862,0.6042786946,4.659344271000001,0.007141734806999999,4.652202535900001,0.01126136175,2.224547185,0.01126136175,2.2132858233,5.059824642,88.61331158,67.75989884,20.853412740000003
133,United Kingdom,Western Europe,64.331,2631697.5797,21,6.867000000000001,0.01866,1.26637,1.28548,0.90943,0.59625,0.32066999999999996,0.51912,1.9699400000000002,-0.0002599999999990388,10.012212300000002,10.012212300000002,10.012212300000002,0.0,0.0,192.7512806,143.39925359999998,49.352026900000006,32.94998955,53.550880770000006,32.94998955,20.600891211999997,19.265455449999997,5.270421222,5.945631,-0.6752097779999999,7.859615085,31.07557949,7.322147837,23.753431648999996,7.435343467,16.07944231,7.435343467,8.644098844,77.52261585,308.7398167,207.06457780000002,101.67523882999998
134,United States,North America,319.449,16222418.8425,15,7.119,0.03839,1.3945100000000001,1.24711,0.86179,0.54604,0.1589,0.40105,2.51011,-0.0005100000000002325,26.66103735,26.66103735,26.66103735,0.0,0.0,1909.487412,1813.227446,96.25996600000003,428.62322789999996,332.0120075,428.62322789999996,-96.61122038999999,105.6176334,43.19568612,37.47994273,5.7157434,494.9362059,265.70252819999996,268.48389810000003,-2.7813698400000035,88.9919203,95.46813315,88.9919203,6.476212850000001,1144.830025,2672.526804,2663.467472,9.059332
135,Uruguay,Latin America and Caribbean,3.42,47389.914,32,6.485,0.04539,1.06166,1.2089,0.8116,0.6036199999999999,0.24558000000000002,0.2324,2.3214200000000003,-0.00017999999999940286,0.4981878714,0.4981878714,0.4981878714,0.0,0.0,2.7278649730000004,2.2693195690000003,0.45854540399999966,6.527187791,0.8077774068,6.527187791,-5.719410384000001,7.472104171,0.1856240741,0.5636207456,-0.3779966714,4.20976751,1.334124949,7.966869427,-6.6327444778,16.59627644,4.640633665,14.60227859,-9.961644932,35.30352378,10.19421294,32.427464,-22.233251059999997
136,Uzbekistan,Central and Eastern Europe,29.47,51410.1203,44,6.002999999999999,0.04361,0.63244,1.34043,0.59772,0.6582100000000001,0.30826,0.22837,2.2374099999999997,0.00015999999999927184,2.362998329,2.362998329,2.362998329,0.0,0.0,36.31425404,35.64920764,0.6650463990000002,15.760679029999999,17.23826218,15.760679029999999,1.4775831500000005,0.8089216477,0.1560789585,0.08641905654,0.0696599019508,1.658454507,2.733244853,0.01706820031,2.71617665317,5.621081028,5.1656479189999995,5.09976988,0.0658780387355,26.212134539999997,63.97048628,58.97614214,4.994344141999999
137,Venezuela,Latin America and Caribbean,30.694,420784.046,23,6.81,0.06476,1.04424,1.25596,0.7205199999999999,0.42908,0.11069000000000001,0.058410000000000004,3.1913099999999996,-0.00021000000000004349,1.073140764,1.073140764,1.073140764,0.0,0.0,55.7213999,55.63487242,0.08652748200000078,4.081620053999999,14.10639466,4.081620053999999,10.024774605760001,7.306643655,2.4897481690000003,2.079334579,0.4104135900999999,52.792103909999994,3.485822086,2.545099318,0.94072276793,17.27012901,23.530386649999997,17.27012901,6.26025764177,82.52363739,100.4068922,82.68419614,17.722696093000003
138,Vietnam,Southeastern Asia,92.423,147539.45605,75,5.36,0.03107,0.63216,0.9122600000000001,0.7467600000000001,0.59444,0.10440999999999999,0.1686,2.20173,-0.0003599999999996939,10.38427458,10.38427458,10.38427458,0.0,0.0,72.73121501,58.16821513,14.562999880000003,54.977665,54.514609289999996,54.977665,-0.4630557100000009,14.78649435,4.303288357,6.5755043650000005,-2.272216007000001,15.67713878,17.40100019,12.3948305,5.0061696840000005,0.8527450192,0.9344311528,0.2053953529,0.7290357998742,96.67831772,160.2688186,142.7058849,17.56293364
139,Yemen,Middle East and Northern Africa,26.184,28831.726079999997,136,4.077,0.04367,0.5464899999999999,0.68093,0.40064,0.35570999999999997,0.07854,0.09131,1.92313,0.00024999999999941735,0.7719412448,0.7719412448,0.7719412448,0.0,0.0,12.90989437,8.079959221,4.8299351442,1.594223294,6.927284857999999,1.594223294,5.333061563699999,4.931810938,1.04270402,1.8346482,-0.7919441790999999,1.031750337,1.088550619,0.1943818143,0.8941688049054999,2.9103316400000003,3.650951732,2.9103316400000003,0.74062009147,11.24005745,26.39132684,15.38548541,11.005841423999998
140,Zambia,Sub-Saharan Africa,15.721,25480.91122,85,5.129,0.06988,0.47038,0.91612,0.29924,0.48827,0.12468,0.19591,2.6343,9.999999999976694e-05,0.6253926904,0.6253926904,0.6253926904,0.0,0.0,3.400736476,1.4053824240000001,1.9953540526,3.557836224,3.134191425,3.557836224,-0.42364479890000006,0.3390117087,0.5471373778,0.1244938771,0.422643500735,13.748570560000001,4.778477538,4.649558442,0.12891909621,13.306868119999999,2.511538276,2.4626532919999997,0.048884983814000006,31.5776793,14.99747378,12.82531695,2.172156834
141,Zimbabwe,Sub-Saharan Africa,15.246,14327.88588,115,4.61,0.0429,0.271,1.0327600000000001,0.33475,0.25861,0.08079,0.18987,2.44191,0.00030999999999981043,0.2761803779,0.2761803779,0.2761803779,0.0,0.0,5.326337108,4.227719213,1.0986178949,1.8097424880000001,2.4016913,1.8097424880000001,0.5919488112,0.14376743830000002,0.1214016376,0.015077190209999999,0.10632444740000001,1.619844043,4.070550193,3.919910562,0.15063963048999998,4.396140249,4.39340366,4.396140249,-0.0027365891399999966,8.245674597,16.589564279999998,14.64477008,1.9447941950000003
